Âge,Genre,Revenu Annuel,Indice Satisfaction,Type de Produit Préféré
43,Femme,38087.29403128293,1,Vestimentaire
38,Femme,70544.88103093664,8,Électronique
26,Homme,41090.07355986174,6,Électronique
21,Femme,46463.39218018435,4,Beauté
35,Homme,47447.07656864458,7,Alimentaire
31,Homme,39959.77133210728,8,Vestimentaire
28,Homme,94959.6061961938,10,Beauté
30,Femme,39899.23525758245,6,Beauté
26,Homme,44372.93020694742,5,Vestimentaire
18,Homme,57193.953276749744,7,Électronique
24,Homme,55376.21959241116,3,Alimentaire
60,Homme,38875.38091128628,2,Alimentaire
27,Femme,70978.66608325587,3,Alimentaire
47,Homme,36391.059941389845,1,Beauté
42,Femme,24895.167243904936,7,Alimentaire
18,Homme,52337.99615925804,1,Vestimentaire
19,Femme,27354.329196499068,7,Électronique
39,Femme,82948.21604841556,6,Électronique
50,Femme,77277.75046927124,10,Beauté
50,Femme,87481.79381393081,3,Alimentaire
59,Homme,95464.12057357623,2,Alimentaire
43,Homme,58857.52989316072,9,Vestimentaire
31,Homme,96263.66221539807,6,Alimentaire
37,Femme,56567.246646774925,3,Beauté
47,Homme,32811.8918019531,2,Alimentaire
58,Homme,62409.93609490376,5,Beauté
49,Femme,67026.76569282416,5,Vestimentaire
25,Femme,97275.4178641411,8,Beauté
43,Femme,24817.547445180033,2,Électronique
55,Femme,81831.07716826328,1,Beauté
32,Femme,65898.74254484237,5,Électronique
67,Homme,84162.98692737162,7,Électronique
49,Femme,65247.25313610146,1,Alimentaire
35,Femme,87894.9359917542,2,Électronique
20,Homme,25119.93672573502,3,Électronique
52,Homme,41546.98581492285,9,Vestimentaire
22,Homme,78711.10262152218,9,Vestimentaire
43,Femme,95505.77495131979,5,Alimentaire
68,Femme,61391.633371771015,4,Beauté
31,Homme,65395.05784009692,7,Alimentaire
45,Femme,43421.76051097004,2,Électronique
22,Femme,36884.78278448936,1,Électronique
49,Homme,27297.081195298924,6,Beauté
60,Femme,48311.284943608945,5,Beauté
24,Homme,38597.609835601965,7,Beauté
29,Femme,50224.68397245923,5,Vestimentaire
45,Femme,22405.10302844987,8,Alimentaire
57,Homme,32601.253818061472,3,Électronique
25,Femme,74086.15923447895,1,Vestimentaire
36,Femme,59801.83298888506,4,Vestimentaire
52,Homme,87453.23613033707,5,Alimentaire
59,Homme,55632.435238120124,3,Électronique
57,Femme,32149.881069988693,1,Électronique
41,Homme,93296.83001373822,5,Alimentaire
47,Homme,70914.8308139334,6,Électronique
21,Femme,41712.63595508892,2,Vestimentaire
31,Homme,75619.14531563364,1,Beauté
52,Homme,47216.394700855875,3,Électronique
59,Femme,20178.25235769137,5,Électronique
56,Femme,63450.46831901909,7,Alimentaire
49,Homme,27715.348323458136,8,Vestimentaire
55,Homme,40419.90628492243,3,Beauté
48,Femme,84485.19340401645,3,Vestimentaire
27,Homme,76983.94648251706,1,Électronique
67,Femme,25983.07753359797,8,Beauté
64,Homme,54636.02085604264,10,Électronique
61,Femme,37462.99281866357,5,Vestimentaire
50,Homme,70166.32231602076,6,Alimentaire
62,Femme,78937.6851291266,8,Beauté
25,Homme,73535.37664077038,2,Alimentaire
25,Femme,62827.541117219596,7,Alimentaire
53,Femme,70639.70512148371,2,Électronique
46,Femme,80924.70327959448,4,Vestimentaire
58,Femme,21698.143765141886,9,Beauté
45,Homme,37247.09287126405,7,Électronique
51,Homme,95564.29044910897,10,Électronique
41,Homme,22847.340640268143,4,Alimentaire
52,Homme,64142.15923606235,10,Électronique
45,Homme,86410.68482813297,3,Électronique
57,Homme,35150.40482497879,7,Alimentaire
19,Femme,49242.76001463794,9,Électronique
20,Homme,62202.05091066597,4,Beauté
19,Femme,51608.12025220507,9,Électronique
45,Femme,53192.95617888936,3,Beauté
46,Femme,97091.08275520023,2,Vestimentaire
50,Femme,38742.14480952606,3,Beauté
45,Femme,63295.225999087575,7,Électronique
39,Homme,61247.91304216274,5,Vestimentaire
47,Homme,70985.47354155206,9,Beauté
56,Homme,67165.17231475897,9,Beauté
27,Femme,44772.59208802896,9,Alimentaire
32,Homme,72429.73827928654,3,Alimentaire
60,Homme,62555.372427184535,6,Électronique
68,Femme,60814.53405370826,3,Beauté
20,Homme,40763.08380065023,10,Alimentaire
27,Homme,45634.59262635965,2,Vestimentaire
30,Homme,56670.978695622114,5,Électronique
29,Homme,79442.87060040337,3,Beauté
54,Femme,81890.2402389393,1,Vestimentaire
23,Homme,41881.95911247535,8,Vestimentaire
30,Femme,36826.6570251488,2,Vestimentaire
52,Homme,58260.164375837914,7,Alimentaire
20,Homme,93564.19104647994,9,Beauté
31,Homme,30318.237613038284,8,Beauté
63,Femme,25962.932384401956,1,Alimentaire
55,Homme,79985.78048282447,8,Beauté
37,Homme,83239.37021081247,3,Alimentaire
63,Femme,59055.22550799162,9,Vestimentaire
56,Homme,68844.7505947238,8,Alimentaire
23,Homme,82071.30875772671,6,Alimentaire
48,Homme,34287.51125247107,5,Électronique
62,Homme,55857.704557864476,8,Alimentaire
38,Homme,57735.80443752117,8,Vestimentaire
30,Femme,32836.2029969245,1,Alimentaire
24,Femme,68360.25329274652,4,Électronique
66,Femme,58716.89931611524,5,Alimentaire
39,Femme,61206.04205155027,6,Beauté
46,Femme,91040.00826901394,4,Alimentaire
38,Femme,91426.20051341744,9,Électronique
46,Homme,26250.770530945378,9,Beauté
26,Femme,95139.5735911006,9,Alimentaire
69,Femme,94289.15473717499,9,Vestimentaire
44,Homme,32274.480738775528,6,Beauté
46,Femme,70761.9260744412,10,Vestimentaire
51,Homme,78184.91787188847,1,Alimentaire
29,Femme,99373.17884446123,5,Vestimentaire
67,Homme,27436.033455415974,3,Alimentaire
57,Femme,53145.81802538101,6,Beauté
58,Femme,42520.80006651002,7,Vestimentaire
51,Homme,37660.36728296292,1,Alimentaire
58,Homme,22243.167595582065,7,Électronique
20,Femme,99925.12985201755,7,Électronique
20,Femme,41645.93028212771,8,Électronique
22,Homme,64006.74834267008,7,Électronique
34,Femme,76440.298747058,9,Électronique
53,Homme,87456.27972401284,9,Alimentaire
25,Homme,45371.93173129413,5,Vestimentaire
39,Homme,47392.144745567224,6,Alimentaire
32,Homme,37142.34903532209,10,Vestimentaire
68,Homme,89790.79934080415,4,Alimentaire
32,Femme,42859.48446032847,4,Vestimentaire
47,Homme,20449.635566622186,1,Beauté
50,Femme,61985.36565708699,1,Alimentaire
36,Femme,56565.57830124666,10,Vestimentaire
68,Femme,54413.294016792075,6,Alimentaire
64,Femme,22438.33274958444,9,Alimentaire
69,Femme,60318.08179880008,10,Électronique
56,Femme,55365.341975190444,10,Beauté
32,Femme,75634.00735064704,1,Alimentaire
28,Femme,51057.02211781559,8,Alimentaire
39,Homme,48916.46227569804,4,Beauté
26,Femme,30382.364951689204,9,Alimentaire
63,Femme,99063.24066773223,1,Vestimentaire
62,Femme,62014.61795642814,10,Beauté
22,Femme,83199.57367671348,1,Vestimentaire
44,Homme,49204.82636897279,10,Vestimentaire
32,Femme,35554.62742371416,2,Vestimentaire
21,Homme,49254.26154904277,2,Beauté
27,Homme,47579.44283425502,4,Électronique
49,Femme,48743.26216178299,10,Beauté
27,Homme,73739.95655349724,3,Beauté
45,Femme,79957.85842220008,9,Alimentaire
53,Homme,21024.919704054304,5,Beauté
53,Homme,91675.90428455856,4,Vestimentaire
69,Femme,71559.47089715177,8,Électronique
56,Homme,22112.977737912195,7,Vestimentaire
21,Femme,25493.219066683625,4,Électronique
50,Femme,29755.464454079716,9,Vestimentaire
58,Femme,22737.988958857142,4,Alimentaire
46,Homme,72948.23092643468,1,Électronique
63,Homme,55009.423299082184,9,Beauté
44,Homme,81959.65302975487,5,Alimentaire
26,Homme,71976.54332500769,10,Beauté
21,Femme,32526.411798409925,8,Vestimentaire
68,Homme,73101.40063413697,10,Électronique
33,Homme,92732.82424885008,4,Électronique
20,Homme,89720.69958007334,6,Vestimentaire
19,Homme,77832.08732421025,8,Beauté
44,Femme,47977.11045940922,4,Beauté
28,Homme,75893.23461916306,5,Vestimentaire
20,Homme,77269.42515667705,9,Beauté
53,Femme,92217.99102256357,3,Beauté
51,Femme,88512.44621702329,1,Alimentaire
29,Femme,63278.163414664356,1,Beauté
66,Homme,40825.936321043104,4,Alimentaire
66,Homme,81989.83624933583,4,Beauté
67,Femme,32263.454217572933,5,Alimentaire
37,Homme,31578.215526703985,4,Vestimentaire
48,Homme,84109.67382500632,2,Vestimentaire
49,Femme,67104.83994617444,10,Alimentaire
56,Femme,86867.40343739906,2,Beauté
40,Homme,85416.14790151658,4,Électronique
31,Femme,53545.29068429719,5,Électronique
28,Femme,20244.13655798682,6,Électronique
30,Homme,89941.24860735283,8,Vestimentaire
25,Homme,67221.66713480488,5,Beauté
21,Homme,99043.08692304417,4,Alimentaire
52,Femme,93371.94502139125,9,Électronique
37,Femme,57361.252290545985,3,Alimentaire
48,Femme,21176.062241384814,7,Alimentaire
40,Homme,30203.862894953294,1,Alimentaire
46,Homme,56015.67771879607,10,Électronique
49,Femme,76001.07175527906,1,Alimentaire
32,Homme,46079.00036303325,2,Alimentaire
61,Femme,62217.05302292755,2,Beauté
55,Femme,91498.16922097237,9,Vestimentaire
27,Femme,94105.09181373198,8,Beauté
23,Femme,60552.923773931965,4,Électronique
53,Homme,33008.81901974918,5,Vestimentaire
28,Femme,84926.54952416227,8,Vestimentaire
19,Femme,55561.71876308287,6,Beauté
42,Femme,42128.196546715306,4,Électronique
47,Homme,87363.21918963207,5,Alimentaire
27,Homme,63710.842185677866,5,Vestimentaire
53,Homme,79408.41326293547,5,Vestimentaire
69,Femme,92653.7442919398,6,Beauté
26,Homme,68262.48356641192,5,Beauté
20,Homme,87377.32329917295,5,Beauté
32,Homme,75622.12450790868,6,Électronique
68,Homme,47762.04518389692,7,Électronique
22,Femme,38670.31025219482,10,Beauté
61,Homme,87542.63508889683,7,Alimentaire
37,Femme,60533.746496479696,10,Beauté
44,Femme,70433.17106603799,10,Vestimentaire
55,Femme,26824.344049448286,10,Électronique
24,Homme,50086.98617097614,7,Électronique
64,Femme,48398.550711891025,4,Alimentaire
40,Femme,33839.577173508194,6,Électronique
38,Femme,78502.91471180019,9,Beauté
31,Femme,96340.51886482212,3,Vestimentaire
41,Femme,59177.97030220835,4,Électronique
33,Homme,84194.60075003798,6,Vestimentaire
49,Homme,55800.37033115109,8,Électronique
60,Homme,50473.67804398379,8,Alimentaire
51,Homme,24089.567720413746,7,Alimentaire
40,Homme,20176.62678845106,8,Alimentaire
60,Femme,37617.36484148776,1,Électronique
26,Homme,63214.992478244436,2,Électronique
35,Femme,70683.16496463337,2,Électronique
22,Femme,81767.35626148368,3,Alimentaire
56,Homme,83239.37402795121,1,Alimentaire
61,Femme,24347.37850088833,8,Beauté
33,Homme,43059.580320290144,2,Électronique
62,Homme,59501.67175439528,9,Vestimentaire
19,Homme,81058.70789497925,5,Alimentaire
52,Homme,95201.19936959248,8,Beauté
34,Homme,56808.78972357319,4,Électronique
66,Homme,83215.68955746642,2,Alimentaire
61,Femme,29753.301123811732,9,Beauté
66,Femme,58861.45790605532,1,Vestimentaire
56,Homme,99068.32111738817,7,Électronique
18,Femme,30979.185875774223,8,Électronique
42,Homme,25809.73625310049,7,Alimentaire
31,Femme,83933.79208951304,2,Beauté
66,Homme,86174.00308345373,4,Alimentaire
26,Homme,30421.188189984554,4,Électronique
60,Femme,78114.71359115536,6,Beauté
39,Femme,82327.66696668771,5,Beauté
68,Femme,25107.796163659168,2,Vestimentaire
50,Homme,64133.71034293816,10,Beauté
30,Homme,99341.09162279678,5,Beauté
27,Femme,93869.09513578394,1,Alimentaire
64,Femme,64998.12142145171,9,Alimentaire
34,Homme,37456.75703911946,10,Vestimentaire
55,Femme,56108.852975224225,8,Beauté
22,Femme,60586.35858960889,6,Beauté
42,Femme,73295.22592094904,9,Vestimentaire
49,Homme,24141.650183971615,8,Vestimentaire
69,Homme,56741.16720171856,5,Électronique
50,Homme,30778.268973879676,8,Beauté
54,Homme,75246.92495937823,3,Beauté
24,Homme,21736.55511252746,8,Alimentaire
34,Homme,82727.79433432702,1,Électronique
18,Femme,66779.89595779011,1,Alimentaire
27,Femme,46770.94626906734,2,Électronique
20,Homme,34264.78401403537,4,Alimentaire
51,Homme,27174.022934486955,5,Vestimentaire
66,Homme,64408.13869888655,5,Beauté
36,Femme,78390.48649881326,6,Alimentaire
48,Femme,31893.233110642257,6,Vestimentaire
54,Homme,23903.059877305557,5,Alimentaire
66,Homme,71663.24675797907,5,Vestimentaire
62,Homme,72826.30922054325,5,Alimentaire
29,Homme,59396.31446102439,4,Vestimentaire
27,Femme,60777.56637824914,8,Alimentaire
25,Femme,99281.27893193964,6,Vestimentaire
32,Femme,57868.729087391854,3,Électronique
61,Homme,92627.55269998015,1,Alimentaire
58,Femme,80026.51120174368,2,Alimentaire
20,Homme,22207.18938857364,8,Vestimentaire
62,Femme,93404.40648615398,5,Vestimentaire
27,Femme,71156.18903189867,6,Vestimentaire
45,Femme,90926.49137160217,7,Alimentaire
34,Homme,88450.07902465346,1,Électronique
69,Homme,55359.02012477882,3,Alimentaire
67,Femme,46645.40132642613,10,Alimentaire
59,Homme,57316.127850848425,6,Vestimentaire
20,Homme,88022.26372696353,4,Alimentaire
49,Femme,23545.03326564707,10,Beauté
43,Femme,57821.024895182156,6,Beauté
65,Homme,29201.226744858555,7,Alimentaire
28,Homme,50755.099575310116,6,Électronique
56,Femme,28154.53763292382,8,Vestimentaire
43,Femme,38255.901827166286,2,Beauté
64,Homme,46989.52524121089,9,Beauté
20,Femme,41604.52825141978,2,Beauté
58,Femme,20580.10696927777,4,Beauté
19,Homme,64500.83476924919,6,Vestimentaire
42,Homme,71420.66035341972,5,Beauté
37,Homme,97604.96479231739,8,Vestimentaire
47,Homme,83326.5796249011,8,Électronique
69,Homme,45532.981189504746,5,Beauté
68,Femme,58600.26657721427,9,Vestimentaire
68,Homme,78283.97659191488,4,Vestimentaire
54,Femme,54143.027145192966,3,Beauté
52,Femme,42383.65462582797,2,Électronique
69,Femme,27886.18227388052,9,Alimentaire
43,Femme,38827.40946245889,3,Vestimentaire
36,Femme,66164.32896935234,9,Électronique
38,Femme,82632.36937894419,7,Alimentaire
28,Femme,35038.021163028585,2,Alimentaire
42,Homme,20281.040324452366,3,Alimentaire
28,Homme,40157.26134612385,6,Alimentaire
69,Femme,21252.03978042671,9,Alimentaire
51,Homme,35204.62437947963,3,Électronique
35,Femme,53481.42920996173,6,Alimentaire
35,Homme,89217.69031816645,2,Alimentaire
52,Homme,87620.87113743176,1,Vestimentaire
60,Femme,75051.96949444225,5,Beauté
50,Femme,38144.72308695593,3,Alimentaire
22,Homme,49133.621658772136,8,Beauté
56,Femme,88228.09115263043,8,Alimentaire
64,Homme,45246.69668232088,9,Électronique
32,Homme,75578.76409737533,8,Électronique
48,Homme,31048.20900295275,9,Vestimentaire
26,Femme,21287.766616593668,9,Vestimentaire
39,Homme,54970.0160546388,1,Beauté
65,Femme,72025.44716438986,1,Électronique
49,Femme,38751.70954454379,2,Vestimentaire
32,Homme,24952.845985929795,2,Alimentaire
29,Homme,22104.80491633546,6,Alimentaire
18,Femme,47689.27891688846,5,Vestimentaire
58,Femme,73414.29213904755,5,Électronique
63,Femme,65747.76409056311,7,Alimentaire
50,Femme,99757.49671783845,10,Électronique
39,Homme,52602.17107246007,1,Alimentaire
57,Femme,79095.44370378464,5,Électronique
43,Femme,89925.9736508284,8,Vestimentaire
30,Homme,86199.61751623976,10,Alimentaire
31,Homme,52791.95311205171,9,Électronique
52,Homme,29836.60290488533,9,Électronique
22,Homme,72290.53680287671,6,Beauté
63,Homme,28465.9837255366,7,Électronique
24,Femme,52405.75852829803,9,Beauté
37,Femme,92987.15025942454,8,Vestimentaire
55,Homme,27915.59785638482,2,Électronique
19,Homme,71788.28676716505,6,Beauté
64,Femme,21131.65654088288,5,Électronique
59,Homme,46050.21624628408,8,Électronique
42,Homme,63537.98032535831,6,Électronique
58,Femme,69403.82640869697,6,Électronique
36,Femme,47620.292290225654,2,Alimentaire
65,Homme,52908.2006139522,4,Beauté
56,Femme,42414.306619535506,6,Électronique
36,Femme,44636.474097600905,3,Électronique
61,Femme,44649.77568445297,4,Électronique
68,Homme,24014.633315786166,2,Beauté
24,Femme,34059.66896350641,6,Électronique
41,Femme,30308.439503587906,2,Beauté
19,Homme,54556.40343333213,6,Vestimentaire
56,Femme,56654.00417218152,5,Alimentaire
46,Femme,54290.35117632033,2,Alimentaire
41,Homme,30939.848249380128,2,Alimentaire
21,Homme,68621.43364987632,7,Alimentaire
30,Homme,51584.25199304318,6,Alimentaire
38,Femme,45768.10800790154,3,Vestimentaire
19,Femme,30209.823624994388,1,Beauté
40,Femme,28105.340174513643,1,Électronique
18,Homme,93469.20976935075,4,Électronique
69,Femme,70544.28393097906,7,Alimentaire
48,Femme,34955.19821160873,7,Alimentaire
38,Homme,50553.89025754174,1,Alimentaire
29,Homme,66379.92900369925,9,Beauté
30,Homme,66161.72131093462,7,Vestimentaire
37,Homme,48935.18632191328,7,Vestimentaire
45,Femme,56303.79763130814,4,Vestimentaire
68,Homme,22845.487078802078,8,Alimentaire
51,Homme,45516.99172542471,2,Alimentaire
49,Femme,32555.140207390345,7,Électronique
40,Homme,91126.22164193091,6,Alimentaire
49,Femme,81785.5251899627,9,Beauté
18,Homme,56088.12032211562,5,Alimentaire
36,Femme,28272.345071328935,1,Électronique
30,Homme,83857.30932926617,5,Alimentaire
66,Femme,73139.36099214261,10,Alimentaire
57,Femme,32198.520102646162,1,Alimentaire
48,Homme,42683.753552581824,9,Alimentaire
51,Homme,33785.01973470806,7,Beauté
32,Femme,65481.898276989086,9,Électronique
49,Homme,60661.43167787263,8,Électronique
64,Femme,29296.401187735857,1,Alimentaire
45,Femme,20701.320147984425,1,Électronique
63,Femme,64104.87724219775,6,Électronique
56,Femme,63234.23519032571,6,Alimentaire
28,Homme,65647.12314151485,6,Beauté
40,Femme,97513.8158263183,4,Électronique
41,Femme,63438.24292626571,3,Beauté
37,Femme,39559.78903887975,7,Vestimentaire
52,Femme,96598.3293896747,10,Électronique
30,Femme,30035.054531615526,10,Électronique
48,Femme,88007.5232934539,1,Alimentaire
42,Homme,83293.06799730733,10,Électronique
28,Femme,53485.55917608104,7,Alimentaire
35,Femme,68053.00702719134,8,Vestimentaire
52,Homme,76464.80509826606,7,Électronique
64,Homme,24958.186250462793,10,Vestimentaire
56,Femme,98755.88337603008,5,Beauté
18,Femme,46954.868097219034,10,Beauté
66,Femme,23467.98588137336,6,Beauté
26,Homme,52989.547410377585,2,Alimentaire
69,Femme,51391.82060765168,6,Beauté
68,Femme,83361.13187822988,7,Vestimentaire
30,Femme,78999.04799322464,9,Beauté
63,Homme,96502.32443349273,10,Beauté
41,Femme,79787.47860419333,8,Beauté
24,Femme,99958.0374774218,2,Alimentaire
44,Femme,23457.480433501983,4,Vestimentaire
56,Femme,47596.20243984478,5,Beauté
56,Femme,71836.8977367833,3,Vestimentaire
49,Femme,79113.70969644838,7,Beauté
29,Homme,56555.896388155474,10,Vestimentaire
22,Homme,28468.472096631085,3,Alimentaire
38,Homme,98906.66704032187,2,Électronique
39,Femme,91431.91257454453,10,Alimentaire
26,Homme,76234.40248786488,4,Beauté
19,Femme,38736.7759095842,10,Beauté
37,Femme,90174.92650762276,1,Beauté
50,Femme,85028.02544861601,3,Vestimentaire
49,Homme,64087.35813168749,6,Électronique
51,Femme,73858.64869486996,9,Alimentaire
22,Femme,81220.66088166644,3,Électronique
41,Femme,29267.8062686271,4,Vestimentaire
31,Femme,29539.664805189976,10,Alimentaire
43,Homme,21064.63617748881,4,Électronique
49,Homme,26034.06945026145,1,Alimentaire
48,Homme,51065.70502700398,5,Vestimentaire
30,Femme,70758.6593198099,4,Beauté
47,Femme,87368.6753028973,5,Vestimentaire
41,Homme,40205.78867432717,5,Beauté
58,Homme,90162.19026751402,1,Vestimentaire
31,Femme,96902.30904430267,10,Vestimentaire
30,Homme,67485.55685512637,9,Électronique
67,Femme,33937.069654936866,7,Alimentaire
32,Femme,80296.23282025137,5,Électronique
43,Homme,64610.67557703056,3,Alimentaire
59,Homme,77883.47522896764,2,Vestimentaire
32,Homme,74385.23545765551,9,Alimentaire
67,Femme,97282.6475945332,2,Beauté
24,Homme,84812.66273315722,6,Électronique
46,Femme,38527.56589617087,2,Vestimentaire
46,Homme,73289.50597984686,5,Beauté
28,Homme,61573.29731213287,5,Vestimentaire
23,Femme,26482.98298251671,9,Électronique
61,Femme,80925.26083733073,10,Vestimentaire
53,Femme,63064.900756889816,9,Beauté
52,Femme,67063.55858755883,6,Beauté
27,Homme,80755.47672652546,4,Alimentaire
